Mes, Día, Año de Fecha Operativa;Hora HH;Cat Cobrada;ID Peaje;Observacion;Sentido;Tipo Cobro;Pasos
1/3/2024;0;Auto;DEL;Tag - PosPago;Provincia;Tag;601
1/3/2024;0;Auto;DEL;Tag - PosPago OCR;Provincia;Tag;88
1/3/2024;0;Auto;DEL;Violación - Normal;Provincia;Violación;3
1/3/2024;0;Auto;KDT;Mercado Pago;Centro;Mercado Pago;191
1/3/2024;0;Auto;KDT;Mercado Pago;Provincia;Mercado Pago;274
1/3/2024;0;Auto;KDT;Mercado Pago OCR;Centro;Mercado Pago;22
1/3/2024;0;Auto;KDT;Mercado Pago OCR;Provincia;Mercado Pago;27
1/3/2024;0;Auto;KDT;Tag - PosPago;Centro;Tag;588
1/3/2024;0;Auto;KDT;Tag - PosPago;Provincia;Tag;901
1/3/2024;0;Auto;KDT;Tag - PosPago OCR;Centro;Tag;43
1/3/2024;0;Auto;KDT;Tag - PosPago OCR;Provincia;Tag;60
1/3/2024;0;Auto;KDT;Violación - Normal;Centro;Violación;119
1/3/2024;0;Auto;KDT;Violación - Normal;Provincia;Violación;177
1/3/2024;0;Auto;PB1;Mercado Pago;Provincia;Mercado Pago;1
1/3/2024;0;Auto;PB1;Tag - PosPago;Provincia;Tag;14
