indice_tiempo,agricultura_ganaderia_caza_silvicultura,pesca,explotacion_minas_canteras,industria_manufacturera,electricidad_gas_agua,construccion,comercio_mayorista_minorista_reparaciones,hoteles_restaurantes,transporte_comunicaciones,intermediacion_financiera,actividades_inmobiliarias_empresariales_alquiler,admin_publica_planes_seguridad_social_afiliacion_obligatoria,ensenianza,servicios_sociales_salud,otras_actividades_servicios_comunitarias_sociales_personales,impuestos_netos_subsidios
2004-01-01,65.99535021807492,42.54786775960567,100.7044990358751,91.45461030871807,99.91798255351931,95.9380474530423,92.06533783698931,108.41168235047203,95.50672550581247,103.8902559331949,91.41838181645646,97.26126782495695,95.62769506542772,94.19839355990248,97.00617764220874,98.3148555955895
2004-02-01,64.92659776537022,62.440770600668316,95.41418582146751,89.42485185270863,92.89344027217716,98.85338769931154,91.4647184549155,103.44825644014013,90.73641381150813,96.48146398756707,94.04697785156941,97.88228480743238,96.08424638742525,90.31346220534452,96.83613489123869,89.72999976417917
2004-03-01,110.66655949085373,174.08464601017343,100.25103841449805,101.42643285289911,103.77021006661795,103.12452920231961,109.12777978859177,101.0618421535548,97.17580912674539,98.30456801948347,99.64872482538144,97.7184588847403,96.38030439218049,98.0814880028068,96.15504322897569,99.1391189515047
2004-04-01,150.06592035600744,153.8776382756672,96.69754719789138,98.43731178277758,97.0098487517803,95.81549161968314,99.42014095632524,93.24299923099592,99.70693254611032,95.3158956976717,97.60226068857601,98.4055416204263,97.71186743483784,102.18434539466101,98.08313722746847,98.3217698965634
2004-05-01,209.38807630870556,132.35766446086802,104.10053344597175,100.35313827560788,102.47182526012439,97.99456691591435,100.53274443266969,90.9852602514906,105.55243660699769,97.00467097650875,99.8034928949714,99.20851776084743,99.13688775469664,102.76126474050066,98.05434869746522,103.82546299883985
2004-06-01,144.66131892695208,158.95985830761643,100.67785279683703,100.66693075399978,101.91111618061552,99.15678357520751,104.34201574712796,90.55608355379577,101.67564570697552,97.31215316503452,101.71298297929216,100.44540491248367,102.20950891488643,104.26445708823915,99.76658305409597,105.96429118242318
2004-07-01,94.8624643575419,77.4033392711031,100.8017412567892,102.50853353708393,105.41653944029727,98.90599790877408,100.8272219979002,99.05111939030186,99.83019995361455,99.01951232124716,100.85959206909504,100.16518520906278,100.500092269058,101.8439723826757,108.73009624594619,103.83952358315376
2004-08-01,64.86115725394072,99.29888043955242,102.27351330809226,101.01093955827332,103.97781467084899,102.03281151242167,99.55236758031816,98.17050375461078,99.2236969419032,101.1803112765918,101.57448020082933,100.67622816822595,101.3931506083962,104.49315763460505,100.45682005864171,103.10351301414325
2004-09-01,60.749898024587466,68.15817989055986,100.58407732540546,102.56271800938768,97.65631536795324,106.81512672912761,99.96031607873131,100.05104504398903,98.89114536318195,100.80853161089038,103.00433717602115,101.52658512871714,101.80328263566352,104.6999377535065,99.92451551768158,100.83807621030441
2004-10-01,62.6692643948672,84.44641731793372,101.39272794152402,105.90568801256933,96.18752545347111,97.84211306402896,101.16295679513598,102.93943101065378,101.57252379302936,102.07930459957161,100.69115399702089,101.68980591346828,102.21213248534436,100.22067124088095,101.16163986392151,94.76383515619794
2004-11-01,78.41525035315105,70.43561462318554,96.38346903497334,104.37510684609097,95.06963333711947,101.65557420428593,102.41598293877985,106.49311079692086,104.54272103781288,102.96217070408062,103.28028127358648,102.03611720607452,102.50137288754718,99.69656165027571,100.02634228314047,100.22598795780688
2004-12-01,92.73814254994757,75.98912304306637,100.71881442067479,101.87373820988374,103.71774864547531,101.86557011588344,99.1284173925149,105.58866602307442,105.58574960630847,105.64116170815811,106.35733422720028,102.9846025635643,104.4394591645364,97.24228834660124,103.79916128921558,101.9335656892939
2005-01-01,65.69547159432358,35.83964076200325,101.1973097523045,97.29836903486196,109.06421829500736,105.31704600911682,99.65136700126264,118.47379272180471,107.25697754900058,105.08495302754406,95.90729859079447,102.39479474569761,101.47356974921009,103.77331517610253,106.67906149790865,104.69782667466885
2005-02-01,69.20974870188769,88.96042743406443,93.22341074994272,94.70784582006063,99.19242475429753,109.0146911771433,99.73581884315455,112.70657486022917,102.01017056689908,102.1031368244808,98.55162758603817,102.94993710971457,102.04401598311159,99.89042502899608,105.45618284877602,94.30116442361016
2005-03-01,138.56357694528728,146.68698068088452,101.59124822950987,107.56973699280914,107.90897686046176,114.23107350056061,118.32504856008126,110.76757419396486,111.18570600217686,106.16691484159573,102.9795926349769,103.54587795955952,103.90570074703818,110.52482489343409,104.69417790170992,106.25889101891708
2005-04-01,208.89982274353596,122.48874139651107,99.12523605748072,107.55165695688387,103.21116586064156,108.78738358105183,112.52418024433308,102.6942970993951,115.2244549419971,106.6390622814397,103.97995931894646,103.45544659536006,103.64102188069391,109.49178290107928,106.03203852141105,113.87392708147912
2005-05-01,294.8643953878796,193.2542459638483,104.30551499883155,109.43598963539675,108.03870550347574,111.05513420882332,115.05014023436289,99.66979847216389,124.37399469228238,109.78718274940775,105.89731637906559,104.50985165589404,105.178237220573,111.68503007074344,107.59592595469374,119.64238777588989
2005-06-01,197.5538122916128,110.95701359643498,99.49474596279319,107.96514088593476,106.26374951934534,111.98182845028131,112.99622366243307,100.19354705742727,118.4790365159009,110.43084237136986,107.11669986859758,106.00524995174152,108.16450822979897,117.95139068568794,110.56180305535999,109.59798829536096
2005-07-01,98.41302758621259,74.54624769989273,104.12866353372219,108.63270529476243,112.6538681068171,108.84565036469876,109.8562459123376,113.50016323638403,116.43925973497925,112.5399216996601,104.60414876500121,104.98282025654203,106.39712196242621,111.83936674972071,122.563695189541,104.97673864861905
